"","category","contrast","MAG","log2FoldChange","padj","baseMean","significant"
"807","medium","s_v_c","MAG205",-2.60450103501031,0.390262402941057,36.3166944572665,FALSE
"808","medium","s_v_c","MAG206",-1.56821675788404,1.08546262147821e-05,311.729141979521,TRUE
"809","medium","s_v_c","MAG207",-2.66067302936818,0.388532098508894,47.7425286389686,FALSE
"810","medium","s_v_c","MAG208",-1.05164218837943,NA,10.6921695090417,FALSE
"811","medium","s_v_c","MAG209",-0.411975394785638,0.704488756869254,108.194605904944,FALSE
"812","medium","s_v_c","MAG210",1.24467378853084,0.0111804646363628,422.736444184975,TRUE
"813","medium","s_v_c","MAG211",3.14392907753227,0.0678845908393239,58.4776268824848,FALSE
"814","medium","s_v_c","MAG212",-3.26944353301761,0.0233513243908956,21.8052000013381,FALSE
"815","medium","s_v_c","MAG213",-0.670079135507164,0.327233331539118,63.2397374355071,FALSE
"816","medium","s_v_c","MAG214",-0.0848244451279687,0.894463535595304,194.902029354276,FALSE
"817","medium","s_v_c","MAG215",-0.411148580006019,0.535040065788823,128.581583202859,FALSE
"818","medium","s_v_c","MAG216",2.50201579045378,1.21189224965238e-08,812.338479646917,TRUE
"819","medium","s_v_c","MAG217",-0.341585953358459,0.878643226848205,83.3924282048755,FALSE
"820","medium","s_v_c","MAG218",1.41563410910132,0.288815908855315,387.953365751457,FALSE
"821","medium","s_v_c","MAG219",1.35417303264639,0.000436510387922192,181.490559236521,TRUE
"822","medium","s_v_c","MAG220",-1.0895749274675,0.0421159150379518,75.3064661652293,TRUE
"823","medium","s_v_c","MAG221",-0.803622743766043,0.519772749145759,43.848750048747,FALSE
"824","medium","s_v_c","MAG222",-1.9318140995183,0.0549796519957082,41.7724519545311,FALSE
"825","medium","s_v_c","MAG223",-2.08747616223006,0.0201548915462963,153.480497374147,TRUE
"826","medium","s_v_c","MAG224",-5.81256287497408,5.29901863879241e-15,884.400733265978,TRUE
"827","medium","s_v_c","MAG225",-6.64929692496115,3.86677126246852e-06,96.3179914069804,TRUE
"828","medium","s_v_c","MAG226",-1.88569414482863,0.182078576194249,81.3532232072692,FALSE
"829","medium","s_v_c","MAG227",-0.464553189095592,0.675309333765537,133.011248540571,FALSE
"830","medium","s_v_c","MAG228",-1.62561963442707,2.66555743746421e-06,110.008811083866,TRUE
"831","medium","s_v_c","MAG229",4.72246945754459,2.10291720426349e-06,238.989938555979,TRUE
"832","medium","s_v_c","MAG230",-1.33432300206219,0.0750435015268058,566.034209117718,FALSE
"833","medium","s_v_c","MAG231",1.99965720811614,0.00216601607912963,162.441146897117,TRUE
"834","medium","s_v_c","MAG232",-0.139942887221138,0.855034359851241,34.5597873488302,FALSE
"835","medium","s_v_c","MAG233",-1.72848134128599,0.520249309837081,286.368845806623,FALSE
"836","medium","s_v_c","MAG234",2.80657756553937,0.00129624473152739,1876.2436054398,TRUE
"837","medium","s_v_c","MAG235",-3.93809180433297,0.000273018034918947,250.878707634681,TRUE
"838","medium","s_v_c","MAG236",-3.40442690213011,0.0901161290678943,39.58498345473,FALSE
"839","medium","s_v_c","MAG237",0.558002606432467,0.520249309837081,2103.90135828773,FALSE
"840","medium","s_v_c","MAG238",3.37848332124106,6.29551150407064e-11,299.905344042587,TRUE
"841","medium","s_v_c","MAG239",0.974665033722132,0.112199000843906,291.989804810843,FALSE
"842","medium","s_v_c","MAG240",-4.17085736142457,3.60978028728636e-12,439.30577702742,TRUE
"843","medium","s_v_c","MAG241",-6.14713873783977,1.10827277975183e-11,210.674965300482,TRUE
"844","medium","s_v_c","MAG242",-6.62916426409291,0.000145759003126078,604.56404314797,TRUE
"845","medium","s_v_c","MAG243",3.62775768654442,0.00483537678412979,2361.70326707381,TRUE
"846","medium","s_v_c","MAG244",-5.01734434621354,0.0279282009375104,46.0461464891046,FALSE
"847","medium","s_v_c","MAG245",0.243985492418623,0.549381429833722,823.614622177533,FALSE
"848","medium","s_v_c","MAG246",-3.02353891403263,0.000273018034918947,277.217082948231,TRUE
"849","medium","s_v_c","MAG247",-1.4763408879921,0.0254576108345655,153.35249653096,TRUE
"850","medium","s_v_c","MAG248",-1.30323238158212,0.390262402941057,47.0120164633108,FALSE
"851","medium","s_v_c","MAG249",-2.83975625756666,1.28144879277397e-09,75.1428103922257,TRUE
"852","medium","s_v_c","MAG250",2.37414731501971,NA,4.28506990442202,FALSE
"853","medium","s_v_c","MAG251",1.13888529050085,0.416003774494174,564.787603295441,FALSE
"854","medium","s_v_c","MAG252",-1.17316177174113,NA,19.8095917197301,FALSE
"855","medium","s_v_c","MAG253",1.18749903862091,0.0430196856040463,647.830349064482,TRUE
"856","medium","s_v_c","MAG254",1.38696187682689,0.078832761190506,42.7259453347318,FALSE
"857","medium","s_v_c","MAG255",-0.526929833222836,0.7939378510963,52.884329692747,FALSE
"858","medium","s_v_c","MAG256",-3.40299036346409,0.0467697280834328,32.2472833149095,FALSE
"859","medium","s_v_c","MAG257",-6.99556401841983,1.28144879277397e-09,603.80221661034,TRUE
"860","medium","s_v_c","MAG258",-3.58562083078605,4.88789206991062e-05,615.086517790679,TRUE
"861","medium","s_v_c","MAG259",3.25141095345948,0.00130761991678073,228.250475170763,TRUE
"862","medium","s_v_c","MAG260",-0.199109637561349,NA,7.26600588837284,FALSE
"863","medium","s_v_c","MAG261",5.01388163438689,2.30331888010603e-17,1318.5101334437,TRUE
"864","medium","s_v_c","MAG262",-0.0626838815442167,0.983024500841746,58.223527416833,FALSE
"865","medium","s_v_c","MAG263",-4.32232203130765,0.00979588618280283,47.6463194261198,FALSE
"866","medium","s_v_c","MAG264",-3.91061720654842,0.0991370163672394,28.2903833444996,FALSE
"867","medium","s_v_c","MAG265",-2.92737864251643,5.75129190519487e-09,151.217114824057,TRUE
"868","medium","s_v_c","MAG266",-3.8261440771235,0.0941129888406655,44.2868257702456,FALSE
"869","medium","s_v_c","MAG267",-0.829813811183405,0.410123951296892,64.6960116607323,FALSE
"870","medium","s_v_c","MAG268",-5.55607291574713,6.1257066460974e-24,1125.27690021966,TRUE
"871","medium","s_v_c","MAG269",-1.80774094756239,0.16991384560838,85.8897555681589,FALSE
"872","medium","s_v_c","MAG270",-1.72684593937202,0.182078576194249,296.738285421436,FALSE
"873","medium","s_v_c","MAG271",-1.45881317912101,0.288815908855315,123.797930675947,FALSE
"874","medium","s_v_c","MAG272",-0.951004998400552,0.589469994017258,73.5250626488762,FALSE
"875","medium","s_v_c","MAG273",-0.80533455448854,0.46736036566721,484.725621855423,FALSE
"876","medium","s_v_c","MAG274",2.75065289026485,2.66555743746421e-06,205.110274816391,TRUE
"877","medium","s_v_c","MAG275",2.21141160777764,1.10506779443652e-15,200.212262090735,TRUE
"878","medium","s_v_c","MAG276",-0.255816878782987,0.500949418244173,625.004863214989,FALSE
"879","medium","s_v_c","MAG277",0.618239094626427,0.181899853357033,501.349021765899,FALSE
"880","medium","s_v_c","MAG278",-3.05426292126417,0.0336126438659576,44.4772786481633,FALSE
"881","medium","s_v_c","MAG279",0.473124215410822,0.620787446555013,731.415397404774,FALSE
"882","medium","s_v_c","MAG280",-3.00881922157484,0.134109045915252,34.0716451470375,FALSE
"883","medium","s_v_c","MAG281",-5.51950932063849,1.98752216900759e-10,386.656284224489,TRUE
"884","medium","s_v_c","MAG282",2.71216347743783,0.00022518697217271,23180.4493488799,TRUE
"885","medium","s_v_c","MAG283",-0.396318526014859,0.847639751914422,117.948035818567,FALSE
"886","medium","s_v_c","MAG284",1.74654997628597,0.00104016910431905,751.918720403492,TRUE
"887","medium","s_v_c","MAG285",5.51512677605217,1.43529901549303e-45,69303.4711635111,TRUE
"888","medium","s_v_c","MAG286",-1.31055955274209,0.0547537872698642,100.921483390191,FALSE
"889","medium","s_v_c","MAG287",-2.99516186545629,0.0750435015268058,47.2516853890368,FALSE
"890","medium","s_v_c","MAG288",-2.86991793568257,0.00258894018713056,168.481724217796,TRUE
"891","medium","s_v_c","MAG289",-0.464789179257209,0.424299388602415,567.453848823967,FALSE
"892","medium","s_v_c","MAG290",-1.10193342041084,0.0254576108345655,1143.66934742806,TRUE
"893","medium","s_v_c","MAG291",1.93675445351838,0.0301539511876576,876.776967284032,TRUE
"894","medium","s_v_c","MAG292",0.850553135015916,0.682086883039498,19.8996672630389,FALSE
"895","medium","s_v_c","MAG293",1.7934069607095,0.0122716000920002,183.571091891158,TRUE
"896","medium","s_v_c","MAG294",3.21008844891143,4.88789206991062e-05,1766.78009709776,TRUE
"897","medium","s_v_c","MAG295",-2.46330805359036,0.0785407531784337,55.4883165350448,FALSE
"898","medium","s_v_c","MAG296",-1.37485745751766,NA,8.17875167883472,FALSE
"899","medium","s_v_c","MAG297",-0.421600004962321,0.780523463698888,116.659254990088,FALSE
"900","medium","s_v_c","MAG298",-4.26603237889746,0.000246910445546208,115.515022624406,TRUE
"901","medium","s_v_c","MAG299",3.88511744783866,0.00106537598527665,410.401577099277,TRUE
"902","medium","s_v_c","MAG300",1.96227878602443,5.75129190519487e-09,2185.18300266485,TRUE
"903","medium","s_v_c","MAG301",0.14719445100882,0.836772766794378,604.587448418052,FALSE
"904","medium","s_v_m","MAG001",-1.45526359894541,0.168788285433023,180.661437392204,FALSE
"905","medium","s_v_m","MAG002",-2.17225326936999,0.280734663351198,28.8828243381638,FALSE
"906","medium","s_v_m","MAG003",-3.27275969295909,0.0385212211983511,117.003793260187,TRUE
"907","medium","s_v_m","MAG004",-1.1698866591138,0.689461586134768,129.287552028569,FALSE
"908","medium","s_v_m","MAG005",2.07453017122055,0.00888038034803812,6406.01017481547,TRUE
"909","medium","s_v_m","MAG006",1.85578550509345,0.00864781051949176,1902.79843810273,TRUE
"910","medium","s_v_m","MAG007",-3.97151674936607,0.0030990300359359,42.1063313079019,FALSE
"911","medium","s_v_m","MAG008",-3.34213511843118,5.02773597751059e-14,235.735334110508,TRUE
"912","medium","s_v_m","MAG009",-2.52384431343909,0.00210002961168499,74.4952220920764,TRUE
"913","medium","s_v_m","MAG010",-2.60070838096901,0.00944371131254923,160.595371157199,TRUE
"914","medium","s_v_m","MAG011",-4.91858840631057,0.000123425344677408,76.8812398620249,TRUE
"915","medium","s_v_m","MAG012",-1.79712151415536,0.0157848830793957,111.332010174739,TRUE
"916","medium","s_v_m","MAG013",-1.75126373245288,1.27865070429564e-05,63.6013250956481,TRUE
"917","medium","s_v_m","MAG014",1.21679582396205,0.343479769474105,562.22462512319,FALSE
"918","medium","s_v_m","MAG015",-3.61934951979056,2.7867919945932e-06,77.9051098473772,TRUE
"919","medium","s_v_m","MAG016",0.26605056628573,0.675010521762072,112.397233867321,FALSE
"920","medium","s_v_m","MAG017",-0.524336884212659,0.736877154036373,69.0666716329306,FALSE
"921","medium","s_v_m","MAG018",-3.82579988535737,4.52834944959632e-14,143.490172779884,TRUE
"922","medium","s_v_m","MAG019",-4.44762388762015,0.0148647120172509,49.0953668078785,FALSE
"923","medium","s_v_m","MAG020",0.283690297871535,0.6513098201782,231.312250669551,FALSE
"924","medium","s_v_m","MAG021",-3.96491082696069,1.79842576147332e-10,294.637566258647,TRUE
"925","medium","s_v_m","MAG022",-2.97149119777985,0.350439347470639,8.05027017560466,FALSE
"926","medium","s_v_m","MAG023",3.7090475515058,4.35459754070161e-06,413.713378898214,TRUE
"927","medium","s_v_m","MAG024",3.04172963616139,1.63985743656284e-14,2590.97264438978,TRUE
"928","medium","s_v_m","MAG025",-5.76566667873164,0.000212430879134909,683.352620143152,TRUE
"929","medium","s_v_m","MAG026",-4.3456201131396,0.0378694739109255,64.8089763125667,TRUE
"930","medium","s_v_m","MAG027",-1.35359082011786,0.6513098201782,20.6367622209528,FALSE
"931","medium","s_v_m","MAG028",-2.2313363698986,0.365043600587418,286.408391713398,FALSE
"932","medium","s_v_m","MAG029",2.60923768710103,3.38179389445856e-10,3425.61229700553,TRUE
"933","medium","s_v_m","MAG030",1.61272226071126,0.027453821042271,499.542432288184,TRUE
"934","medium","s_v_m","MAG031",4.93799046338853,4.67994164584784e-15,1700.55504730504,TRUE
"935","medium","s_v_m","MAG032",-0.723320551351487,0.666472491955703,74.9979309086512,FALSE
"936","medium","s_v_m","MAG033",-1.34316175787058,0.0497714903588833,231.849587647906,TRUE
"937","medium","s_v_m","MAG034",2.83113724620636,0.0496764656251194,126.874862901903,TRUE
"938","medium","s_v_m","MAG035",-0.122723956104269,0.926340457605607,246.943292838094,FALSE
"939","medium","s_v_m","MAG036",2.96404810457554,0.00225362372833582,1162.64270047848,TRUE
"940","medium","s_v_m","MAG037",1.57997038825538,0.0508532093776709,1073.18675082986,FALSE
"941","medium","s_v_m","MAG038",5.24313842776054,7.36291513068484e-07,862.858605510863,TRUE
"942","medium","s_v_m","MAG039",-5.73654306244354,1.50218211884839e-16,696.623980066702,TRUE
"943","medium","s_v_m","MAG040",-2.13313635040916,0.129563141357829,136.08990366301,FALSE
"944","medium","s_v_m","MAG041",-3.53487459554143,0.0722399694735499,78.7756169958293,FALSE
"945","medium","s_v_m","MAG042",-3.71077902328808,0.078005304327632,298.569928361427,FALSE
"946","medium","s_v_m","MAG043",-4.8060560080727,0.027453821042271,92.0816538754319,TRUE
"947","medium","s_v_m","MAG044",-4.56549085691446,3.14706169112982e-15,1041.70360930379,TRUE
"948","medium","s_v_m","MAG045",-1.80191385833845,0.17879477146409,244.226265668405,FALSE
"949","medium","s_v_m","MAG046",-2.86966254348662,0.110909501150194,288.163620697594,FALSE
"950","medium","s_v_m","MAG047",-3.81560983608937,0.0175240628548577,68.3310282301121,TRUE
"951","medium","s_v_m","MAG048",-1.9250500540424,0.0380439625146554,82.4830950200809,TRUE
"952","medium","s_v_m","MAG049",2.51021751718284,3.52765879345101e-06,845.056495527824,TRUE
"953","medium","s_v_m","MAG050",-3.12857048248286,0.000674638962716429,170.287083436643,TRUE
"954","medium","s_v_m","MAG051",0.898413938858188,0.346830398617557,146.911580374873,FALSE
"955","medium","s_v_m","MAG052",-2.33037755636652,0.190732986513708,40.0362295676355,FALSE
"956","medium","s_v_m","MAG053",-2.24851915595155,1.95203864196526e-08,208.277025421085,TRUE
"957","medium","s_v_m","MAG054",-1.57123263073238,0.19150287599714,54.8710730399831,FALSE
"958","medium","s_v_m","MAG055",-4.74640867849509,1.49460386696103e-11,1338.43511414291,TRUE
"959","medium","s_v_m","MAG056",-4.69629798127423,0.035868278705464,102.232853578629,TRUE
"960","medium","s_v_m","MAG057",-4.24194116899398,3.18380545900494e-06,81.3544158648579,TRUE
"961","medium","s_v_m","MAG058",1.94657898125987,0.00565960430184286,18164.7318125559,TRUE
"962","medium","s_v_m","MAG059",0.955842368298329,0.392745631574198,441.910293320226,FALSE
"963","medium","s_v_m","MAG060",2.4402698882929,0.000674638962716429,3888.46466906148,TRUE
"964","medium","s_v_m","MAG061",-4.49004392064395,8.32760803046423e-11,292.881868629758,TRUE
"965","medium","s_v_m","MAG062",-1.46603100103753,0.17879477146409,144.663643258948,FALSE
"966","medium","s_v_m","MAG063",2.44473592930297,2.30006336495517e-06,1895.67120622213,TRUE
"967","medium","s_v_m","MAG064",-0.120859091501731,0.930285200091967,150.657605665287,FALSE
"968","medium","s_v_m","MAG065",-2.56741858149356,0.0865355902125716,61.8878356071728,FALSE
"969","medium","s_v_m","MAG066",2.44400559894721,1.08531377491806e-12,1208.55583044269,TRUE
"970","medium","s_v_m","MAG067",3.50680022660329,0.00126240771706978,303.490760397365,TRUE
"971","medium","s_v_m","MAG068",7.60847959379893,3.16805318264142e-06,744.596115780555,TRUE
"972","medium","s_v_m","MAG069",1.22179073169227,0.027453821042271,2898.95693830459,TRUE
"973","medium","s_v_m","MAG070",2.9764147656158,1.13199750945168e-10,927.900563276717,TRUE
"974","medium","s_v_m","MAG071",-1.08122467445189,0.131910819853959,85.1859652513343,FALSE
"975","medium","s_v_m","MAG072",-2.20972649283249,0.0030990300359359,42.8239494927658,FALSE
"976","medium","s_v_m","MAG073",-3.30118803853314,0.0107874322922406,57.2938882597578,TRUE
"977","medium","s_v_m","MAG074",-0.726222878460741,0.327246885551194,221.891040752028,FALSE
"978","medium","s_v_m","MAG075",-2.01744598708681,0.163680943207622,45.3959996587611,FALSE
"979","medium","s_v_m","MAG076",-0.95369186022657,0.131266039868799,92.7557505713592,FALSE
"980","medium","s_v_m","MAG077",-3.39365403689312,0.0880178952413411,34.2373628573926,FALSE
"981","medium","s_v_m","MAG078",2.82339877913376,0.095542257878175,272.145220052384,FALSE
"982","medium","s_v_m","MAG079",-2.37601926654074,2.4274160014368e-07,839.882898868538,TRUE
"983","medium","s_v_m","MAG080",-0.222709692831043,0.684291993233079,502.684634963904,FALSE
"984","medium","s_v_m","MAG081",0.785725921973374,0.689461586134768,112.853156747405,FALSE
"985","medium","s_v_m","MAG082",-0.33713638879701,0.604468578665974,323.397553206535,FALSE
"986","medium","s_v_m","MAG083",1.70693342289497,0.00987300906490655,109.679201007139,TRUE
"987","medium","s_v_m","MAG084",-0.932675332107485,0.5927216914314,89.9476332623934,FALSE
"988","medium","s_v_m","MAG085",-4.91730246024109,0.0101372421822962,50.2909600243345,TRUE
"989","medium","s_v_m","MAG086",-3.59560501422086,2.49676668112486e-10,396.376410019835,TRUE
"990","medium","s_v_m","MAG087",-9.80516589119508,5.38313375774387e-14,1603.84896018259,TRUE
"991","medium","s_v_m","MAG088",-6.01006709830111,0.000139956045735577,68.5357572216965,TRUE
"992","medium","s_v_m","MAG089",0.00972276050456552,0.994707492149891,186.582697159356,FALSE
"993","medium","s_v_m","MAG090",-2.05395449226868,0.000202158796187769,169.42134421144,TRUE
"994","medium","s_v_m","MAG091",-4.92047948946271,0.00856281658626189,32.7378063080479,FALSE
"995","medium","s_v_m","MAG092",-1.54117321146835,0.0804151526780447,147.320108792128,FALSE
"996","medium","s_v_m","MAG093",3.77461362234247,5.61588814962637e-06,3087.98529820552,TRUE
"997","medium","s_v_m","MAG094",-4.11471787310192,6.40003928289058e-07,387.057157173159,TRUE
"998","medium","s_v_m","MAG095",1.63440103434897,1.44766494993494e-09,747.920762446276,TRUE
"999","medium","s_v_m","MAG096",5.24873483582103,0.0171318385102373,99.5744008199333,TRUE
"1000","medium","s_v_m","MAG097",3.22667548252755,0.0173910855375955,774.097838825696,TRUE
"1001","medium","s_v_m","MAG098",-1.97885845795541,0.068843492789795,258.348042680691,FALSE
"1002","medium","s_v_m","MAG099",-3.1878271919892,0.000101339574434703,136.870320970397,TRUE
"1003","medium","s_v_m","MAG100",-3.84513711855469,6.36740160507097e-23,444.699105932013,TRUE
"1004","medium","s_v_m","MAG101",-2.98670307787433,0.229400565373096,63.5504700015973,FALSE
"1005","medium","s_v_m","MAG102",-4.66225732103413,0.000344400009047543,89.7265705661105,TRUE
"1006","medium","s_v_m","MAG103",-4.43861130859963,0.00221142523497282,133.506339227404,TRUE
"1007","medium","s_v_m","MAG104",2.76955894865452,4.93326631744208e-06,33860.9601846717,TRUE
"1008","medium","s_v_m","MAG105",0.852124944119851,0.365043600587418,1576.95440980005,FALSE
"1009","medium","s_v_m","MAG106",-5.24311290038806,0.00567839016401807,64.9923400703255,TRUE
"1010","medium","s_v_m","MAG107",-6.38553135783562,6.31949728479222e-07,126.152873799225,TRUE
"1011","medium","s_v_m","MAG108",-0.659597639034048,0.629363141905127,88.6547663718448,FALSE
"1012","medium","s_v_m","MAG109",-1.80506832831321,0.149774765595269,72.2127319466626,FALSE
"1013","medium","s_v_m","MAG110",-3.28060724444789,1.92492441119884e-05,1263.52633384857,TRUE
"1014","medium","s_v_m","MAG111",-0.326337614236146,0.543415765671866,96.0409304609439,FALSE
"1015","medium","s_v_m","MAG112",-4.23403435502361,0.0126779816682493,45.35611952717,FALSE
"1016","medium","s_v_m","MAG113",-3.03949554627526,0.350439347470639,27.5824238516894,FALSE
"1017","medium","s_v_m","MAG114",-2.11639559180176,0.000585967304905234,81.2956915496279,TRUE
"1018","medium","s_v_m","MAG115",0.135585104414926,0.849750936557132,147.742745677176,FALSE
"1019","medium","s_v_m","MAG116",-3.39890626188393,0.259046849476202,7.18749824421035,FALSE
"1020","medium","s_v_m","MAG117",-5.13112539411639,1.56092664656851e-06,200.941812793554,TRUE
"1021","medium","s_v_m","MAG118",-2.924169995859,2.71118449457656e-17,207.50579956592,TRUE
"1022","medium","s_v_m","MAG119",-3.02362366003495,0.142444388883494,43.7909502674278,FALSE
"1023","medium","s_v_m","MAG120",-2.65084178944391,0.00856281658626189,107.968548515633,TRUE
"1024","medium","s_v_m","MAG121",-1.14260756358469,0.258789225050125,79.6615864992207,FALSE
"1025","medium","s_v_m","MAG122",-1.06400325927229,0.114975241081436,3863.83947822295,FALSE
"1026","medium","s_v_m","MAG123",-2.36121230270707,0.42915997759449,195.194128103101,FALSE
"1027","medium","s_v_m","MAG124",-0.355281998264101,0.458947129622634,559.503650081455,FALSE
"1028","medium","s_v_m","MAG125",-2.42673752698272,0.417196808669257,25.0986528592627,FALSE
"1029","medium","s_v_m","MAG126",-1.82915882207601,0.00250617062497483,209.88285309863,TRUE
"1030","medium","s_v_m","MAG127",-1.6807288187304,0.161532516819507,160.509783417696,FALSE
"1031","medium","s_v_m","MAG128",-4.16986992731809,0.000890151207409637,65.6539286177271,TRUE
"1032","medium","s_v_m","MAG129",-2.93168047937291,0.000103001072294967,273.080503292262,TRUE
"1033","medium","s_v_m","MAG130",3.14940418351991,8.58960322217636e-15,1769.13767460979,TRUE
"1034","medium","s_v_m","MAG131",-0.237126106439136,0.736877154036373,241.692022627171,FALSE
"1035","medium","s_v_m","MAG132",-3.1520358342742,0.0115720028497375,65.231784173548,TRUE
"1036","medium","s_v_m","MAG133",-0.666644983591323,0.095542257878175,465.660188712954,FALSE
"1037","medium","s_v_m","MAG134",0.403129779482349,0.481205918939074,951.425417899484,FALSE
"1038","medium","s_v_m","MAG135",1.4664779402147,0.0216727124291157,2168.47840529965,TRUE
"1039","medium","s_v_m","MAG136",-1.36898844411253,0.113135121535286,2087.95691206312,FALSE
"1040","medium","s_v_m","MAG137",-1.98947735484235,0.000687309362980001,1017.4812053831,TRUE
"1041","medium","s_v_m","MAG138",1.23757953883577,0.113895726491335,138.674429850366,FALSE
"1042","medium","s_v_m","MAG139",-4.64550713106717,0.000194420168201958,183.7276368725,TRUE
"1043","medium","s_v_m","MAG140",-0.736875785936936,0.149019526075841,99.6847341138536,FALSE
"1044","medium","s_v_m","MAG141",-4.8426465704647,4.44989870940907e-07,244.922355307693,TRUE
"1045","medium","s_v_m","MAG142",5.08960351196376,1.51955941655612e-49,32655.279175002,TRUE
"1046","medium","s_v_m","MAG143",-3.1135783350179,0.204047893512601,40.0747460010934,FALSE
"1047","medium","s_v_m","MAG144",1.68948039678754,0.0324570355005317,137773.642600171,TRUE
"1048","medium","s_v_m","MAG145",3.06815766135343,4.23669343601195e-14,2435.35198161235,TRUE
"1049","medium","s_v_m","MAG146",-0.472789031418402,0.616330565761407,57.8182361966167,FALSE
"1050","medium","s_v_m","MAG147",-5.31779591225637,7.08502352880202e-12,1485.65721604441,TRUE
"1051","medium","s_v_m","MAG148",-1.99314131192878,0.590344875020696,14.3591818682507,FALSE
"1052","medium","s_v_m","MAG149",-1.8321778142189,0.351869958411614,194.643924482332,FALSE
"1053","medium","s_v_m","MAG150",-1.56467716793014,0.0135728946703104,162.582257196376,TRUE
"1054","medium","s_v_m","MAG151",-2.62614500155587,0.00225362372833582,204.027665488385,TRUE
"1055","medium","s_v_m","MAG152",-1.41279402137076,0.143170309027691,152.066706210026,FALSE
"1056","medium","s_v_m","MAG153",-2.81360355990775,0.166349595536556,88.1363803961745,FALSE
"1057","medium","s_v_m","MAG154",-6.05157330437928,0.0264686945498795,177.347481565321,TRUE
"1058","medium","s_v_m","MAG155",-3.60767703935452,0.0369521158116213,119.125112524152,TRUE
"1059","medium","s_v_m","MAG156",-0.334168048547934,0.880451332714682,494.967335215821,FALSE
"1060","medium","s_v_m","MAG157",1.50889012340774,0.0369521158116213,258.729129439367,TRUE
"1061","medium","s_v_m","MAG158",7.47244623720888,1.09156553360842e-11,9594.47575182058,TRUE
"1062","medium","s_v_m","MAG159",0.445840823513682,0.326003441212781,2406.64826069546,FALSE
"1063","medium","s_v_m","MAG160",0.417850675089846,0.581106655369831,2578.32004093179,FALSE
"1064","medium","s_v_m","MAG161",-1.3635879696272,0.000935805973494731,153.227628176807,TRUE
"1065","medium","s_v_m","MAG162",-0.464460455639905,0.204047893512601,950.566588928611,FALSE
"1066","medium","s_v_m","MAG163",0.119581440539212,0.989739693039323,2.09568607550263,FALSE
"1067","medium","s_v_m","MAG164",-3.83909257966191,4.01291553467666e-07,278.289143443948,TRUE
"1068","medium","s_v_m","MAG165",-1.84280253299365,0.6513098201782,6.78339343413158,FALSE
"1069","medium","s_v_m","MAG166",-1.25891243792576,0.00309011823840748,410.900658939848,TRUE
"1070","medium","s_v_m","MAG167",-6.27702056882578,1.21190384693417e-19,632.150009412002,TRUE
"1071","medium","s_v_m","MAG168",2.81515070768081,4.95758412925336e-10,495.044700039111,TRUE
"1072","medium","s_v_m","MAG169",0.575413549624142,0.684291993233079,13.5910642783362,FALSE
"1073","medium","s_v_m","MAG170",-0.0872077541505849,0.897669626776471,469.798619547593,FALSE
"1074","medium","s_v_m","MAG171",-1.55378063920031,0.349808655562225,78.1359007464744,FALSE
"1075","medium","s_v_m","MAG172",-4.34243381356392,1.00763565791121e-26,1658.03180965506,TRUE
"1076","medium","s_v_m","MAG173",-5.00839331428449,1.01183007358525e-08,606.17272487008,TRUE
"1077","medium","s_v_m","MAG174",-3.70125337581193,0.0020108051281321,89.4346981416446,TRUE
"1078","medium","s_v_m","MAG175",-3.44267929891435,0.0933065949060006,104.717286959473,FALSE
"1079","medium","s_v_m","MAG176",-2.33959020993597,0.0895851213614021,308.762343719031,FALSE
"1080","medium","s_v_m","MAG177",-2.62249909769133,0.348931538037974,78.851267354931,FALSE
"1081","medium","s_v_m","MAG178",-2.14636770537092,0.0537714441374576,80.5248356907273,FALSE
"1082","medium","s_v_m","MAG179",-3.27008037333189,0.221959132668367,57.3279532067205,FALSE
"1083","medium","s_v_m","MAG180",5.65300759887524,0.00104148163205153,280.436705823145,TRUE
"1084","medium","s_v_m","MAG181",1.19807728537174,0.011381767648134,663.294873703415,TRUE
"1085","medium","s_v_m","MAG182",2.11873409631915,0.00173586648743569,1038.02607998497,TRUE
"1086","medium","s_v_m","MAG183",-2.95949724701907,4.20910700972367e-06,1259.21744826422,TRUE
"1087","medium","s_v_m","MAG184",-1.85337734998526,0.532823118965625,102.393058935605,FALSE
"1088","medium","s_v_m","MAG185",-2.90417829345165,0.0115720028497375,248.608825701085,TRUE
"1089","medium","s_v_m","MAG186",-3.28494368919177,0.124365716464386,336.979966166171,FALSE
"1090","medium","s_v_m","MAG187",-6.11974833695415,0.000173869434360887,180.033926854098,TRUE
"1091","medium","s_v_m","MAG188",-2.24119887363289,0.289580575769343,85.3555629936221,FALSE
"1092","medium","s_v_m","MAG189",-5.52013585213627,0.00125079401139701,512.433752667528,TRUE
"1093","medium","s_v_m","MAG190",-3.38438077632854,0.00288617658496571,77.4574191089831,TRUE
"1094","medium","s_v_m","MAG191",-1.05291331047341,0.0148684640975521,573.634330111681,TRUE
"1095","medium","s_v_m","MAG192",0.767001290054493,0.370832989037124,367.029615737717,FALSE
"1096","medium","s_v_m","MAG193",1.41051457309459,1.79284927289344e-06,225.679388178283,TRUE
"1097","medium","s_v_m","MAG194",2.10657285543879,9.60835848655213e-06,1707.19779327326,TRUE
"1098","medium","s_v_m","MAG195",-2.30460672239031,8.9067256599856e-12,664.213601713402,TRUE
"1099","medium","s_v_m","MAG196",-4.11506083135266,2.47115345111061e-21,823.174580796048,TRUE
"1100","medium","s_v_m","MAG197",-2.04046916508422,0.00047184276462981,122.301053711055,TRUE
